ET Cell ID	ET Cell Name	Ref ET MET ID	Met Latitude	Met Longitude	Met Elevation (feet)	Area weighted average Permeability - in/hr	Area weighted average WHC - in/ft	Average soil depth - in	Hydrologic Group (A-C) (A='coarse'  B='medium')	Hydrologic Group  (1-3) (1='coarse' 2='medium')	Aridity Rating (fromHuntington plus google)	Ref ET Data Path
561380	561380	561380	41.9417	-122.6833	4463.91	-999	1.08	60	A	1	50	
561382	561382	561382	41.9417	-122.6	2849.63	-999	1.106	60	A	1	50	
561387	561387	561387	41.9417	-122.3917	2724.63	-999	1.68	60	B	2	50	
561388	561388	561388	41.9417	-122.35	3090.22	-999	1.68	60	B	2	50	
561389	561389	561389	41.9417	-122.3083	3383.73	-999	1.6762	60	B	2	50	
561394	561394	561394	41.9417	-122.1	4514.3	-999	1.5591	60	A	1	50	
561395	561395	561395	41.9417	-122.0583	4460.89	-999	1.3343	60	A	1	50	
561396	561396	561396	41.9417	-122.0167	4317.06	-999	1.6527	60	A	1	50	
561397	561397	561397	41.9417	-121.975	4243.04	-999	1.5556	60	A	1	50	
561398	561398	561398	41.9417	-121.9333	4240.55	-999	1.6147	60	A	1	50	
561399	561399	561399	41.9417	-121.8917	4358.27	-999	1.4992	60	A	1	50	
561400	561400	561400	41.9417	-121.85	4368.5	-999	1.3994	60	B	2	50	
561401	561401	561401	41.9417	-121.8083	4166.14	-999	3.8606	60	B	2	50	
561402	561402	561402	41.9417	-121.7667	4085.96	-999	3.9508	60	B	2	50	
561403	561403	561403	41.9417	-121.725	4082.41	-999	4.0668	60	B	2	50	
561404	561404	561404	41.9417	-121.6833	4081.36	-999	3.3157	60	B	2	50	
561405	561405	561405	41.9417	-121.6417	4081.36	-999	3.8708	60	B	2	50	
561406	561406	561406	41.9417	-121.6	4101.31	-999	2.3321	60	B	2	50	
561407	561407	561407	41.9417	-121.5583	4280.45	-999	4.0233	60	B	2	50	
561408	561408	561408	41.9417	-121.5167	4037.53	-999	4.1775	60	B	2	50	
561409	561409	561409	41.9417	-121.475	4035.96	-999	4.1952	60	B	2	50	
561410	561410	561410	41.9417	-121.4333	4038.98	-999	3.991	60	B	2	50	
561411	561411	561411	41.9417	-121.3917	4040.03	-999	3.1022	60	B	2	50	
561412	561412	561412	41.9417	-121.35	4054.07	-999	2.0724	60	B	2	50	
561413	561413	561413	41.9417	-121.3083	4365.22	-999	1.4283	60	B	2	50	
561414	561414	561414	41.9417	-121.2667	4680.32	-999	1.394	60	B	2	50	
561415	561415	561415	41.9417	-121.225	4653.28	-999	1.4219	60	B	2	50	
561420	561420	561420	41.9417	-121.0167	4690.16	-999	1.4389	60	B	2	50	
561425	561425	561425	41.9417	-120.8083	5175.85	-999	1.2	60	B	2	50	
561436	561436	561436	41.9417	-120.35	4709.58	-999	1.6135	60	B	2	50	
561437	561437	561437	41.9417	-120.3083	4883.2	-999	1.4789	60	B	2	50	
561443	561443	561443	41.9417	-120.0583	5542.91	-999	0.7052	60	C	3	50	
561447	561447	561447	41.9417	-119.8917	5675.59	-999	1.56	60	B	2	50	
561450	561450	561450	41.9417	-119.7667	5148.82	-999	1.32	60	B	2	50	
561455	561455	561455	41.9417	-119.5583	5565.75	-999	1.56	60	B	2	50	
561456	561456	561456	41.9417	-119.5167	5378.61	-999	1.8672	60	B	2	50	
561458	561458	561458	41.9417	-119.4333	6109.06	-999	1.56	60	B	2	50	
561475	561475	561475	41.9417	-118.725	5072.18	-999	0.96	60	B	2	50	
561478	561478	561478	41.9417	-118.6	4253.94	-999	0.976	60	B	2	50	
561480	561480	561480	41.9417	-118.5167	4808.66	-999	1.8	60	A	1	50	
561496	561496	561496	41.9417	-117.85	4905.12	-999	1.68	60	B	2	50	
561497	561497	561497	41.9417	-117.8083	4573.23	-999	1.68	60	A	1	50	
561498	561498	561498	41.9417	-117.7667	4484.38	-999	1.68	60	A	1	50	
561499	561499	561499	41.9417	-117.725	4400.92	-999	1.9703	60	B	2	50	
561501	561501	561501	41.9417	-117.6417	4604.07	-999	1.9572	60	B	2	50	
561527	561527	561527	41.9417	-116.5583	5262.07	-999	1.92	60	B	2	50	
562729	562729	562729	41.9833	-124.225	4.37	-999	2.04	60	B	2	50	
562730	562730	562730	41.9833	-124.1833	405.51	-999	2.0256	60	B	2	50	
562741	562741	562741	41.9833	-123.725	2097.0	-999	1.44	60	B	2	50	
562767	562767	562767	41.9833	-122.6417	3103.13	-999	1.2415	60	B	2	50	
562775	562775	562775	41.9833	-122.3083	2921.65	-999	1.68	60	B	2	50	
562776	562776	562776	41.9833	-122.2667	3266.14	-999	1.5361	60	B	2	50	
562777	562777	562777	41.9833	-122.225	3427.56	-999	1.68	60	B	2	50	
562778	562778	562778	41.9833	-122.1833	3144.75	-999	1.68	60	B	2	50	
562782	562782	562782	41.9833	-122.0167	4412.2	-999	1.45	60	A	1	50	
562783	562783	562783	41.9833	-121.975	4467.45	-999	1.3217	60	A	1	50	
562784	562784	562784	41.9833	-121.9333	4418.64	-999	1.5212	60	A	1	50	
562785	562785	562785	41.9833	-121.8917	4212.99	-999	1.3257	60	B	2	50	
562786	562786	562786	41.9833	-121.85	4124.28	-999	3.4974	60	B	2	50	
562787	562787	562787	41.9833	-121.8083	4087.93	-999	3.9369	60	B	2	50	
562788	562788	562788	41.9833	-121.7667	4082.68	-999	2.8643	60	B	2	50	
562789	562789	562789	41.9833	-121.725	4082.15	-999	3.371	60	B	2	50	
562790	562790	562790	41.9833	-121.6833	4082.55	-999	3.7711	60	B	2	50	
562791	562791	562791	41.9833	-121.6417	4086.75	-999	2.7947	60	B	2	50	
562792	562792	562792	41.9833	-121.6	4110.1	-999	1.6511	60	B	2	50	
562793	562793	562793	41.9833	-121.5583	4143.04	-999	1.6216	60	A	1	50	
562794	562794	562794	41.9833	-121.5167	4048.03	-999	2.3862	60	B	2	50	
562795	562795	562795	41.9833	-121.475	4043.57	-999	2.4382	60	B	2	50	
562796	562796	562796	41.9833	-121.4333	4044.36	-999	1.5759	60	B	2	50	
562797	562797	562797	41.9833	-121.3917	4046.19	-999	1.56	60	B	2	50	
562798	562798	562798	41.9833	-121.35	4080.05	-999	1.4423	60	A	1	50	
562799	562799	562799	41.9833	-121.3083	4564.7	-999	1.3226	60	B	2	50	
562800	562800	562800	41.9833	-121.2667	4931.23	-999	1.3735	60	B	2	50	
562802	562802	562802	41.9833	-121.1833	4536.75	-999	1.5847	60	B	2	50	
562806	562806	562806	41.9833	-121.0167	4793.57	-999	1.2266	60	B	2	50	
562807	562807	562807	41.9833	-120.975	4817.06	-999	1.2	60	B	2	50	
562815	562815	562815	41.9833	-120.6417	5560.37	-999	1.32	60	B	2	50	
562818	562818	562818	41.9833	-120.5167	5348.69	-999	1.4176	60	B	2	50	
562823	562823	562823	41.9833	-120.3083	4763.78	-999	1.399	60	B	2	50	
562824	562824	562824	41.9833	-120.2667	5774.8	-999	1.32	60	B	2	50	
562835	562835	562835	41.9833	-119.8083	5005.12	-999	1.32	60	B	2	50	
562842	562842	562842	41.9833	-119.5167	5247.11	-999	1.9128	60	B	2	50	
562863	562863	562863	41.9833	-118.6417	4525.2	-999	0.96	60	B	2	50	
562864	562864	562864	41.9833	-118.6	4176.51	-999	0.96	60	B	2	50	
562875	562875	562875	41.9833	-118.1417	5664.7	-999	1.44	60	B	2	50	
562877	562877	562877	41.9833	-118.0583	5312.73	-999	1.44	60	B	2	50	
562883	562883	562883	41.9833	-117.8083	4534.12	-999	1.68	60	A	1	50	
562884	562884	562884	41.9833	-117.7667	4452.89	-999	1.7083	60	B	2	50	
562885	562885	562885	41.9833	-117.725	4419.03	-999	1.9998	60	B	2	50	
562887	562887	562887	41.9833	-117.6417	4646.33	-999	1.6257	60	B	2	50	
562912	562912	562912	41.9833	-116.6	5208.01	-999	1.56	60	B	2	50	
564114	564114	564114	42.025	-124.2667	14.87	-999	2.04	60	B	2	50	
564115	564115	564115	42.025	-124.225	408.03	-999	2.04	60	B	2	50	
564116	564116	564116	42.025	-124.1833	503.17	-999	1.9962	60	B	2	50	
564117	564117	564117	42.025	-124.1417	697.84	-999	1.92	60	B	2	50	
564127	564127	564127	42.025	-123.725	1858.6	-999	1.4436	60	B	2	50	
564128	564128	564128	42.025	-123.6833	2000.98	-999	1.4464	60	B	2	50	
564129	564129	564129	42.025	-123.6417	2142.28	-999	1.5073	60	B	2	50	
564130	564130	564130	42.025	-123.6	2701.55	-999	1.5043	60	B	2	50	
564144	564144	564144	42.025	-123.0167	3862.76	-999	1.08	60	C	3	50	
564145	564145	564145	42.025	-122.975	4329.17	-999	1.08	60	C	3	50	
564153	564153	564153	42.025	-122.6417	3420.93	-999	1.3196	60	B	2	50	
564154	564154	564154	42.025	-122.6	3852.46	-999	1.68	60	B	2	50	
564159	564159	564159	42.025	-122.3917	3439.86	-999	1.68	60	B	2	50	
564160	564160	564160	42.025	-122.35	3337.27	-999	1.68	60	B	2	50	
564161	564161	564161	42.025	-122.3083	3663.39	-999	1.6505	60	B	2	50	
564162	564162	564162	42.025	-122.2667	3935.56	-999	1.68	60	B	2	50	
564163	564163	564163	42.025	-122.225	3770.47	-999	1.6489	60	B	2	50	
564164	564164	564164	42.025	-122.1833	3582.55	-999	1.68	60	B	2	50	
564165	564165	564165	42.025	-122.1417	3625.2	-999	1.2927	60	B	2	50	
564166	564166	564166	42.025	-122.1	3794.49	-999	1.4141	60	B	2	50	
564167	564167	564167	42.025	-122.0583	4263.39	-999	1.2	60	B	2	50	
564170	564170	564170	42.025	-121.9333	4836.09	-999	1.3199	60	B	2	50	
564171	564171	564171	42.025	-121.8917	4315.09	-999	1.4479	60	B	2	50	
564172	564172	564172	42.025	-121.85	4091.08	-999	4.1046	60	B	2	50	
564173	564173	564173	42.025	-121.8083	4083.99	-999	4.2	60	B	2	50	
564174	564174	564174	42.025	-121.7667	4084.65	-999	4.2	60	B	2	50	
564175	564175	564175	42.025	-121.725	4104.2	-999	3.6915	60	B	2	50	
564176	564176	564176	42.025	-121.6833	4182.15	-999	2.074	60	A	1	50	
564177	564177	564177	42.025	-121.6417	4163.52	-999	1.5423	60	A	1	50	
564178	564178	564178	42.025	-121.6	4077.56	-999	1.56	60	B	2	50	
564179	564179	564179	42.025	-121.5583	4077.69	-999	1.5592	60	A	1	50	
564180	564180	564180	42.025	-121.5167	4131.89	-999	1.5295	60	A	1	50	
564181	564181	564181	42.025	-121.475	4101.31	-999	1.5597	60	A	1	50	
564182	564182	564182	42.025	-121.4333	4073.62	-999	1.56	60	A	1	50	
564183	564183	564183	42.025	-121.3917	4112.07	-999	1.5555	60	A	1	50	
564184	564184	564184	42.025	-121.35	4279.66	-999	1.4914	60	A	1	50	
564186	564186	564186	42.025	-121.2667	5614.3	-999	1.481	60	B	2	50	
564187	564187	564187	42.025	-121.225	4211.16	-999	1.5016	60	B	2	50	
564188	564188	564188	42.025	-121.1833	4260.76	-999	1.2842	60	B	2	50	
564194	564194	564194	42.025	-120.9333	5151.84	-999	1.2899	60	B	2	50	
564203	564203	564203	42.025	-120.5583	5174.67	-999	1.5101	60	B	2	50	
564204	564204	564204	42.025	-120.5167	4766.14	-999	1.5272	60	B	2	50	
564205	564205	564205	42.025	-120.475	4709.84	-999	1.3469	60	B	2	50	
564209	564209	564209	42.025	-120.3083	4791.99	-999	1.4039	60	B	2	50	
564220	564220	564220	42.025	-119.85	5350.52	-999	1.32	60	B	2	50	
564221	564221	564221	42.025	-119.8083	4542.0	-999	1.32	60	B	2	50	
564227	564227	564227	42.025	-119.5583	5348.95	-999	1.509	60	B	2	50	
564228	564228	564228	42.025	-119.5167	5199.34	-999	1.92	60	B	2	50	
564232	564232	564232	42.025	-119.35	6023.49	-999	1.56	60	C	3	50	
564245	564245	564245	42.025	-118.8083	4720.08	-999	1.44	60	A	1	50	
564249	564249	564249	42.025	-118.6417	5793.31	-999	0.9629	60	B	2	50	
564250	564250	564250	42.025	-118.6	4245.41	-999	0.96	60	B	2	50	
564254	564254	564254	42.025	-118.4333	5239.37	-999	1.2	60	B	2	50	
564255	564255	564255	42.025	-118.3917	5595.41	-999	1.2	60	B	2	50	
564256	564256	564256	42.025	-118.35	5917.59	-999	1.32	60	B	2	50	
564262	564262	564262	42.025	-118.1	5416.8	-999	1.44	60	B	2	50	
564264	564264	564264	42.025	-118.0167	5203.81	-999	1.44	60	B	2	50	
564269	564269	564269	42.025	-117.8083	4710.5	-999	1.68	60	A	1	50	
564270	564270	564270	42.025	-117.7667	4440.94	-999	1.7575	60	B	2	50	
564271	564271	564271	42.025	-117.725	4498.69	-999	1.9501	60	B	2	50	
564272	564272	564272	42.025	-117.6833	4628.87	-999	1.44	60	A	1	50	
564278	564278	564278	42.025	-117.4333	6205.25	-999	1.5396	60	B	2	50	
564290	564290	564290	42.025	-116.9333	5043.31	-999	1.4698	60	B	2	50	
564300	564300	564300	42.025	-116.5167	5156.96	-999	1.08	60	A	1	50	
565499	565499	565499	42.0667	-124.3083	130.14	-999	1.68	60	B	2	50	
565500	565500	565500	42.0667	-124.2667	410.54	-999	1.8555	60	B	2	50	
565501	565501	565501	42.0667	-124.225	493.88	-999	1.9921	60	B	2	50	
565502	565502	565502	42.0667	-124.1833	522.53	-999	2.0115	60	B	2	50	
565513	565513	565513	42.0667	-123.725	1753.94	-999	1.56	60	B	2	50	
565514	565514	565514	42.0667	-123.6833	1506.45	-999	1.5402	60	B	2	50	
565515	565515	565515	42.0667	-123.6417	1586.07	-999	1.56	60	B	2	50	
565516	565516	565516	42.0667	-123.6	1748.69	-999	1.5209	60	B	2	50	
565525	565525	565525	42.0667	-123.225	3519.69	-999	1.44	60	B	2	50	
565526	565526	565526	42.0667	-123.1833	3100.39	-999	1.44	60	B	2	50	
565528	565528	565528	42.0667	-123.1	2404.31	-999	1.44	60	B	2	50	
565531	565531	565531	42.0667	-122.975	4181.66	-999	1.44	60	B	2	50	
565533	565533	565533	42.0667	-122.8917	5171.36	-999	1.3657	60	B	2	50	
565539	565539	565539	42.0667	-122.6417	4453.08	-999	1.68	60	B	2	50	
565540	565540	565540	42.0667	-122.6	4240.16	-999	1.3685	60	B	2	50	
565541	565541	565541	42.0667	-122.5583	3993.01	-999	1.68	60	B	2	50	
565542	565542	565542	42.0667	-122.5167	4180.54	-999	1.68	60	B	2	50	
565545	565545	565545	42.0667	-122.3917	4021.65	-999	1.68	60	B	2	50	
565546	565546	565546	42.0667	-122.35	3539.47	-999	1.4874	60	B	2	50	
565548	565548	565548	42.0667	-122.2667	4074.41	-999	1.32	60	B	2	50	
565557	565557	565557	42.0667	-121.8917	4502.1	-999	2.6496	60	B	2	50	
565558	565558	565558	42.0667	-121.85	4168.37	-999	4.0663	60	B	2	50	
565559	565559	565559	42.0667	-121.8083	4085.56	-999	4.2	60	B	2	50	
565560	565560	565560	42.0667	-121.7667	4248.43	-999	3.9753	60	B	2	50	
565561	565561	565561	42.0667	-121.725	4393.18	-999	1.5363	60	A	1	50	
565562	565562	565562	42.0667	-121.6833	4245.93	-999	1.5429	60	A	1	50	
565563	565563	565563	42.0667	-121.6417	4172.44	-999	1.548	60	A	1	50	
565564	565564	565564	42.0667	-121.6	4619.82	-999	1.5182	60	A	1	50	
565565	565565	565565	42.0667	-121.5583	4479.27	-999	1.532	60	A	1	50	
565566	565566	565566	42.0667	-121.5167	4495.93	-999	1.5559	60	A	1	50	
565567	565567	565567	42.0667	-121.475	4613.52	-999	1.4479	60	A	1	50	
565568	565568	565568	42.0667	-121.4333	4345.54	-999	1.5006	60	A	1	50	
565569	565569	565569	42.0667	-121.3917	4494.09	-999	1.5361	60	A	1	50	
565570	565570	565570	42.0667	-121.35	5182.41	-999	1.3162	60	B	2	50	
565572	565572	565572	42.0667	-121.2667	4824.8	-999	1.5129	60	B	2	50	
565573	565573	565573	42.0667	-121.225	4135.7	-999	1.5319	60	B	2	50	
565574	565574	565574	42.0667	-121.1833	4213.65	-999	1.3548	60	B	2	50	
565577	565577	565577	42.0667	-121.0583	4809.45	-999	1.2	60	B	2	50	
565578	565578	565578	42.0667	-121.0167	4954.59	-999	1.2	60	B	2	50	
565580	565580	565580	42.0667	-120.9333	5319.03	-999	1.32	60	B	2	50	
565581	565581	565581	42.0667	-120.8917	5483.2	-999	1.32	60	B	2	50	
565582	565582	565582	42.0667	-120.85	5536.88	-999	1.32	60	B	2	50	
565583	565583	565583	42.0667	-120.8083	5514.57	-999	1.32	60	B	2	50	
565589	565589	565589	42.0667	-120.5583	5335.96	-999	1.5593	60	B	2	50	
565590	565590	565590	42.0667	-120.5167	4759.58	-999	1.5438	60	B	2	50	
565591	565591	565591	42.0667	-120.475	4722.31	-999	1.4401	60	B	2	50	
565594	565594	565594	42.0667	-120.35	4708.92	-999	1.44	60	B	2	50	
565595	565595	565595	42.0667	-120.3083	4955.38	-999	1.4292	60	B	2	50	
565599	565599	565599	42.0667	-120.1417	5889.5	-999	1.4887	60	B	2	50	
565603	565603	565603	42.0667	-119.975	5267.85	-999	1.32	60	B	2	50	
565604	565604	565604	42.0667	-119.9333	4878.08	-999	3.1152	60	B	2	50	
565605	565605	565605	42.0667	-119.8917	4794.23	-999	3.5739	60	B	2	50	
565614	565614	565614	42.0667	-119.5167	5222.97	-999	1.92	60	B	2	50	
565615	565615	565615	42.0667	-119.475	5429.79	-999	1.92	60	B	2	50	
565631	565631	565631	42.0667	-118.8083	4986.48	-999	1.4654	60	B	2	50	
565636	565636	565636	42.0667	-118.6	4735.96	-999	0.96	60	B	2	50	
565637	565637	565637	42.0667	-118.5583	4166.14	-999	0.96	60	B	2	50	
565638	565638	565638	42.0667	-118.5167	4202.76	-999	0.96	60	B	2	50	
565639	565639	565639	42.0667	-118.475	4410.1	-999	1.2408	60	A	1	50	
565640	565640	565640	42.0667	-118.4333	5024.41	-999	1.4091	60	B	2	50	
565648	565648	565648	42.0667	-118.1	5843.96	-999	1.44	60	B	2	50	
565650	565650	565650	42.0667	-118.0167	5583.46	-999	1.44	60	B	2	50	
565656	565656	565656	42.0667	-117.7667	4468.64	-999	1.844	60	B	2	50	
565657	565657	565657	42.0667	-117.725	4645.67	-999	1.44	60	A	1	50	
565658	565658	565658	42.0667	-117.6833	4780.18	-999	1.44	60	A	1	50	
566885	566885	566885	42.1083	-124.3083	768.15	-999	2.6768	60	B	2	50	
566887	566887	566887	42.1083	-124.225	897.09	-999	2.04	60	B	2	50	
566888	566888	566888	42.1083	-124.1833	598.21	-999	1.9833	60	B	2	50	
566899	566899	566899	42.1083	-123.725	2353.67	-999	1.3814	60	B	2	50	
566900	566900	566900	42.1083	-123.6833	1459.1	-999	1.3704	60	B	2	50	
566901	566901	566901	42.1083	-123.6417	1417.54	-999	1.56	60	B	2	50	
566902	566902	566902	42.1083	-123.6	1422.57	-999	1.5533	60	B	2	50	
566903	566903	566903	42.1083	-123.5583	1660.76	-999	1.3618	60	B	2	50	
566904	566904	566904	42.1083	-123.5167	2278.65	-999	1.08	60	C	3	50	
566914	566914	566914	42.1083	-123.1	2296.37	-999	1.5457	60	B	2	50	
566915	566915	566915	42.1083	-123.0583	2526.47	-999	1.5317	60	B	2	50	
566918	566918	566918	42.1083	-122.9333	3102.47	-999	1.44	60	B	2	50	
566919	566919	566919	42.1083	-122.8917	3651.35	-999	1.44	60	B	2	50	
566926	566926	566926	42.1083	-122.6	3130.25	-999	1.6728	60	B	2	50	
566927	566927	566927	42.1083	-122.5583	2939.52	-999	1.68	60	B	2	50	
566928	566928	566928	42.1083	-122.5167	3423.23	-999	1.6774	60	B	2	50	
566929	566929	566929	42.1083	-122.475	4465.98	-999	1.5972	60	B	2	50	
566930	566930	566930	42.1083	-122.4333	4245.51	-999	1.56	60	B	2	50	
566931	566931	566931	42.1083	-122.3917	3704.72	-999	1.3924	60	B	2	50	
566932	566932	566932	42.1083	-122.35	3620.51	-999	1.2997	60	B	2	50	
566935	566935	566935	42.1083	-122.225	4119.16	-999	1.32	60	B	2	50	
566939	566939	566939	42.1083	-122.0583	4055.25	-999	1.5425	60	B	2	50	
566942	566942	566942	42.1083	-121.9333	4482.15	-999	3.966	60	B	2	50	
566943	566943	566943	42.1083	-121.8917	4100.39	-999	4.193	60	B	2	50	
566944	566944	566944	42.1083	-121.85	4084.91	-999	4.2	60	B	2	50	
566945	566945	566945	42.1083	-121.8083	4094.23	-999	3.3365	60	B	2	50	
566946	566946	566946	42.1083	-121.7667	4144.23	-999	1.5821	60	A	1	50	
566947	566947	566947	42.1083	-121.725	4097.11	-999	1.56	60	A	1	50	
566948	566948	566948	42.1083	-121.6833	4094.75	-999	1.5528	60	A	1	50	
566949	566949	566949	42.1083	-121.6417	4921.92	-999	1.3779	60	B	2	50	
566952	566952	566952	42.1083	-121.5167	4525.59	-999	1.5396	60	A	1	50	
566953	566953	566953	42.1083	-121.475	4255.12	-999	1.4211	60	B	2	50	
566954	566954	566954	42.1083	-121.4333	4512.86	-999	1.2478	60	B	2	50	
566955	566955	566955	42.1083	-121.3917	4683.2	-999	1.2292	60	B	2	50	
566957	566957	566957	42.1083	-121.3083	4845.8	-999	1.5	60	B	2	50	
566958	566958	566958	42.1083	-121.2667	4216.67	-999	1.5506	60	B	2	50	
566959	566959	566959	42.1083	-121.225	4148.95	-999	1.4963	60	A	1	50	
566960	566960	566960	42.1083	-121.1833	4279.66	-999	1.2322	60	B	2	50	
566967	566967	566967	42.1083	-120.8917	5597.38	-999	1.32	60	B	2	50	
566969	566969	566969	42.1083	-120.8083	5545.01	-999	1.32	60	B	2	50	
566970	566970	566970	42.1083	-120.7667	5477.17	-999	1.32	60	B	2	50	
566974	566974	566974	42.1083	-120.6	5498.03	-999	1.32	60	B	2	50	
566975	566975	566975	42.1083	-120.5583	5166.54	-999	1.5594	60	B	2	50	
566976	566976	566976	42.1083	-120.5167	4800.79	-999	1.5594	60	B	2	50	
566977	566977	566977	42.1083	-120.475	4752.89	-999	1.5131	60	B	2	50	
566978	566978	566978	42.1083	-120.4333	4723.36	-999	1.44	60	B	2	50	
566979	566979	566979	42.1083	-120.3917	4712.73	-999	1.44	60	B	2	50	
566980	566980	566980	42.1083	-120.35	4715.62	-999	1.44	60	B	2	50	
566981	566981	566981	42.1083	-120.3083	5087.53	-999	1.4361	60	B	2	50	
566983	566983	566983	42.1083	-120.225	6431.37	-999	1.32	60	B	2	50	
566985	566985	566985	42.1083	-120.1417	5598.43	-999	1.5403	60	B	2	50	
566990	566990	566990	42.1083	-119.9333	4732.28	-999	3.518	60	B	2	50	
566991	566991	566991	42.1083	-119.8917	4499.87	-999	3.5789	60	B	2	50	
566992	566992	566992	42.1083	-119.85	4592.78	-999	3.3444	60	B	2	50	
567000	567000	567000	42.1083	-119.5167	5218.64	-999	1.9091	60	B	2	50	
567009	567009	567009	42.1083	-119.1417	6473.88	-999	1.56	60	C	3	50	
567010	567010	567010	42.1083	-119.1	5884.78	-999	1.4833	60	B	2	50	
567012	567012	567012	42.1083	-119.0167	5905.64	-999	1.421	60	B	2	50	
567022	567022	567022	42.1083	-118.6	5014.04	-999	1.4213	60	A	1	50	
567023	567023	567023	42.1083	-118.5583	4166.27	-999	1.139	60	B	2	50	
567040	567040	567040	42.1083	-117.85	4908.27	-999	1.44	60	A	1	50	
567044	567044	567044	42.1083	-117.6833	5154.07	-999	1.44	60	A	1	50	
567045	567045	567045	42.1083	-117.6417	5261.81	-999	1.44	60	A	1	50	
567047	567047	567047	42.1083	-117.5583	6462.73	-999	1.44	60	B	2	50	
567048	567048	567048	42.1083	-117.5167	6295.54	-999	1.44	60	B	2	50	
567050	567050	567050	42.1083	-117.4333	6236.61	-999	1.44	60	B	2	50	
568270	568270	568270	42.15	-124.35	249.12	-999	1.7438	60	B	2	50	
568271	568271	568271	42.15	-124.3083	1104.33	-999	2.2137	60	B	2	50	
568286	568286	568286	42.15	-123.6833	2015.42	-999	1.2341	60	B	2	50	
568287	568287	568287	42.15	-123.6417	1352.47	-999	1.5327	60	B	2	50	
568288	568288	568288	42.15	-123.6	1580.38	-999	1.3915	60	B	2	50	
568289	568289	568289	42.15	-123.5583	1639.54	-999	1.4899	60	B	2	50	
568290	568290	568290	42.15	-123.5167	1837.49	-999	1.4994	60	B	2	50	
568291	568291	568291	42.15	-123.475	2502.08	-999	1.5411	60	B	2	50	
568296	568296	568296	42.15	-123.2667	2902.89	-999	1.4324	60	B	2	50	
568297	568297	568297	42.15	-123.225	2564.08	-999	1.5042	60	B	2	50	
568301	568301	568301	42.15	-123.0583	2054.13	-999	1.5471	60	B	2	50	
568302	568302	568302	42.15	-123.0167	2614.72	-999	1.443	60	B	2	50	
568303	568303	568303	42.15	-122.975	2368.66	-999	1.5048	60	B	2	50	
568304	568304	568304	42.15	-122.9333	2628.72	-999	1.523	60	B	2	50	
568305	568305	568305	42.15	-122.8917	3055.34	-999	1.44	60	B	2	50	
568306	568306	568306	42.15	-122.85	3509.51	-999	1.44	60	B	2	50	
568310	568310	568310	42.15	-122.6833	3419.85	-999	1.3946	60	A	1	50	
568311	568311	568311	42.15	-122.6417	2587.82	-999	1.6142	60	B	2	50	
568312	568312	568312	42.15	-122.6	2380.58	-999	1.674	60	B	2	50	
568313	568313	568313	42.15	-122.5583	2973.1	-999	1.68	60	B	2	50	
568314	568314	568314	42.15	-122.5167	4042.65	-999	1.56	60	B	2	50	
568315	568315	568315	42.15	-122.475	4800.52	-999	1.56	60	B	2	50	
568316	568316	568316	42.15	-122.4333	5248.69	-999	1.56	60	B	2	50	
568317	568317	568317	42.15	-122.3917	4584.74	-999	1.3241	60	B	2	50	
568318	568318	568318	42.15	-122.35	4233.27	-999	1.3216	60	B	2	50	
568319	568319	568319	42.15	-122.3083	3977.56	-999	1.32	60	B	2	50	
568321	568321	568321	42.15	-122.225	4052.89	-999	1.32	60	B	2	50	
568325	568325	568325	42.15	-122.0583	4086.48	-999	1.2	60	B	2	50	
568326	568326	568326	42.15	-122.0167	3934.78	-999	1.2	60	B	2	50	
568328	568328	568328	42.15	-121.9333	4440.03	-999	3.0648	60	B	2	50	
568329	568329	568329	42.15	-121.8917	4351.18	-999	3.8929	60	B	2	50	
568330	568330	568330	42.15	-121.85	4146.59	-999	4.2	60	B	2	50	
568331	568331	568331	42.15	-121.8083	4094.49	-999	2.2616	60	B	2	50	
568332	568332	568332	42.15	-121.7667	4121.26	-999	1.56	60	B	2	50	
568333	568333	568333	42.15	-121.725	4097.11	-999	1.56	60	B	2	50	
568334	568334	568334	42.15	-121.6833	4116.67	-999	1.5595	60	A	1	50	
568335	568335	568335	42.15	-121.6417	4158.01	-999	1.5386	60	A	1	50	
568337	568337	568337	42.15	-121.5583	4556.96	-999	1.5146	60	B	2	50	
568338	568338	568338	42.15	-121.5167	4116.8	-999	1.5339	60	B	2	50	
568339	568339	568339	42.15	-121.475	4154.59	-999	1.5286	60	B	2	50	
568340	568340	568340	42.15	-121.4333	4319.69	-999	1.4667	60	B	2	50	
568341	568341	568341	42.15	-121.3917	4543.7	-999	1.3616	60	B	2	50	
568342	568342	568342	42.15	-121.35	4346.33	-999	1.5348	60	B	2	50	
568343	568343	568343	42.15	-121.3083	4161.81	-999	1.4773	60	B	2	50	
568344	568344	568344	42.15	-121.2667	4232.81	-999	1.4315	60	B	2	50	
568345	568345	568345	42.15	-121.225	4293.83	-999	1.2728	60	B	2	50	
568346	568346	568346	42.15	-121.1833	4531.1	-999	1.2	60	B	2	50	
568352	568352	568352	42.15	-120.9333	5350.13	-999	1.6635	60	B	2	50	
568353	568353	568353	42.15	-120.8917	5292.39	-999	1.8	60	B	2	50	
568354	568354	568354	42.15	-120.85	5498.56	-999	1.6153	60	B	2	50	
568361	568361	568361	42.15	-120.5583	5111.02	-999	1.56	60	B	2	50	
568362	568362	568362	42.15	-120.5167	4840.55	-999	1.558	60	B	2	50	
