Met Node ID	Met Node Name	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
535148		0.978259801864624	1.078150987625122	1.0154852867126465	0.9642742276191711	0.9522780179977417	1.0032910108566284	0.9902868866920471	0.9675228595733643	0.9855622053146362	1.013784646987915	1.0263112783432007	1.068405270576477
535149		0.9813268780708313	1.080933690071106	1.016056776046753	0.9656826257705688	0.9529432058334351	1.0040735006332397	0.990470826625824	0.9677176475524902	0.9866542220115662	1.0149701833724976	1.028391718864441	1.072107195854187
535160		1.0312013626098633	1.1193236112594604	1.0331323146820068	0.9929124116897583	0.9708648324012756	1.0221824645996094	1.0066123008728027	0.9866534471511841	1.0161168575286865	1.0401376485824585	1.065941333770752	1.133182168006897
535161		1.0389962196350098	1.123145341873169	1.035827398300171	0.9975031018257141	0.9740799069404602	1.0253182649612427	1.0100040435791016	0.9909307956695557	1.0215188264846802	1.0436550378799438	1.0707552433013916	1.1416230201721191
535162		1.0466480255126953	1.126238465309143	1.0380854606628418	1.00238037109375	0.9772195219993591	1.0284013748168945	1.013590931892395	0.9957347512245178	1.0270172357559204	1.0463756322860718	1.0751054286956787	1.1498801708221436
536408		0.789275050163269	0.7784098386764526	0.8173643350601196	0.850466251373291	0.8518374562263489	0.8919899463653564	0.8870552778244019	0.8267483115196228	0.8156337738037109	0.7935988903045654	0.7624399662017822	0.7400515675544739
536536		0.9838904738426208	1.083924412727356	1.0168840885162354	0.9672580361366272	0.9537869095802307	1.004972219467163	0.9913178086280823	0.968731701374054	0.9881477355957031	1.0162346363067627	1.0309280157089233	1.076035976409912
536546		1.0317367315292358	1.1196612119674683	1.0332694053649902	0.9932761788368225	0.971072793006897	1.0223685503005981	1.0068076848983765	0.9869285225868225	1.01644766330719	1.0402673482894897	1.0663728713989258	1.1338645219802856
536547		1.0390304327011108	1.1232599020004272	1.0357310771942139	0.997744619846344	0.9740995764732361	1.0254377126693726	1.0103836059570312	0.991517186164856	1.0218390226364136	1.043552041053772	1.071138858795166	1.1422439813613892
536548		1.0457062721252441	1.1260194778442383	1.037613868713379	1.0023300647735596	0.9768914580345154	1.0284479856491089	1.0144212245941162	0.997000515460968	1.0274051427841187	1.0460121631622314	1.0755321979522705	1.1504878997802734
537923		0.9861019849777222	1.0866234302520752	1.0175220966339111	0.9687013030052185	0.9544935822486877	1.0056259632110596	0.9917982816696167	0.9693231582641602	0.9891977310180664	1.017045497894287	1.032912015914917	1.0792278051376343
537933		1.034970760345459	1.1213325262069702	1.0339056253433228	0.9960732460021973	0.9724067449569702	1.0240094661712646	1.0094897747039795	0.990751326084137	1.0197100639343262	1.0411009788513184	1.0692017078399658	1.1391804218292236
